# OpenSignals Text File Format. Version 1
# {"20:19:07:00:80:4C": {"position": 0, "device": "bitalino_rev", "device name": "20:19:07:00:80:4C", "device connection": "BTH20:19:07:00:80:4C", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2022-4-1", "time": "15:46:15.136", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "RAW", "RAW", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
13	0	0	0	0	505	514	504	509	31	32	
14	0	0	0	0	502	511	505	509	31	31	
15	0	0	0	0	504	514	507	512	31	32	
0	0	0	0	0	502	515	507	509	31	31	
1	0	0	0	0	501	513	508	510	31	31	
2	0	0	0	0	504	511	511	509	31	31	
3	0	0	0	0	501	510	517	511	31	31	
4	0	0	0	0	502	510	510	509	31	31	
5	0	0	0	0	504	510	509	509	31	32	
6	0	0	0	0	505	512	512	510	31	32	
7	0	0	0	0	503	510	510	511	31	32	
8	0	0	0	0	503	511	514	509	31	32	
9	0	0	0	0	505	512	505	511	31	31	
10	0	0	0	0	507	514	504	511	31	31	
11	0	0	0	0	506	513	505	511	31	31	
12	0	0	0	0	503	515	503	512	31	32	
13	0	0	0	0	500	516	501	512	31	31	
14	0	0	0	0	500	515	498	510	31	31	
15	0	0	0	0	502	513	514	507	31	31	
0	0	0	0	0	504	514	514	506	31	31	
1	0	0	0	0	500	512	516	509	31	31	
2	0	0	0	0	504	512	519	511	31	31	
3	0	0	0	0	504	510	511	514	31	31	
4	0	0	0	0	504	510	512	509	31	31	
5	0	0	0	0	507	509	512	507	31	31	
6	0	0	0	0	506	511	504	505	31	31	
7	0	0	0	0	505	512	505	510	31	31	
8	0	0	0	0	503	511	510	509	31	31	
9	0	0	0	0	502	512	512	512	31	31	
10	0	0	0	0	503	512	511	508	31	32	
11	0	0	0	0	503	513	509	510	31	31	
12	0	0	0	0	502	513	508	511	31	32	
13	0	0	0	0	502	512	506	510	31	32	
14	0	0	0	0	500	511	509	513	31	32	
15	0	0	0	0	505	515	512	512	31	31	
0	0	0	0	0	505	512	509	508	31	32	
1	0	0	0	0	506	511	515	508	31	31	
2	0	0	0	0	503	513	514	511	31	32	
3	0	0	0	0	505	512	521	511	31	32	
4	0	0	0	0	502	514	515	509	31	32	
5	0	0	0	0	503	512	504	512	31	31	
6	0	0	0	0	500	512	510	510	31	31	
7	0	0	0	0	501	511	504	510	31	31	
8	0	0	0	0	501	513	504	513	31	31	
9	0	0	0	0	503	515	509	510	31	31	
10	0	0	0	0	504	513	502	508	31	31	
11	0	0	0	0	504	512	498	511	31	31	
12	0	0	0	0	505	512	503	510	31	31	
13	0	0	0	0	507	513	512	512	31	31	
14	0	0	0	0	504	512	523	510	31	32	
15	0	0	0	0	505	511	510	510	31	31	
0	0	0	0	0	502	510	512	511	31	32	
1	0	0	0	0	503	512	512	512	31	31	
2	0	0	0	0	501	512	519	510	31	32	
3	0	0	0	0	504	510	518	510	31	32	
4	0	0	0	0	502	508	506	508	31	31	
5	0	0	0	0	502	509	504	509	31	31	
6	0	0	0	0	504	508	506	511	31	31	
7	0	0	0	0	504	510	505	510	31	31	
8	0	0	0	0	507	510	496	511	31	32	
9	0	0	0	0	504	512	492	510	31	31	
10	0	0	0	0	504	513	495	509	31	31	
11	0	0	0	0	504	512	508	512	31	31	
12	0	0	0	0	504	514	511	513	31	32	
13	0	0	0	0	505	516	505	511	31	31	
14	0	0	0	0	504	515	508	508	31	31	
15	0	0	0	0	504	513	512	508	31	31	
0	0	0	0	0	507	512	512	510	31	31	
1	0	0	0	0	505	514	508	510	31	31	
2	0	0	0	0	504	515	517	508	31	32	
3	0	0	0	0	504	514	510	508	31	31	
4	0	0	0	0	504	512	516	510	31	31	
5	0	0	0	0	504	511	513	510	31	31	
6	0	0	0	0	507	512	518	512	31	31	
7	0	0	0	0	503	512	519	512	31	31	
8	0	0	0	0	500	512	515	509	31	32	
9	0	0	0	0	500	515	505	511	31	32	
10	0	0	0	0	500	511	501	510	31	32	
11	0	0	0	0	503	512	510	510	31	31	
12	0	0	0	0	502	510	505	507	31	31	
13	0	0	0	0	503	511	504	511	31	31	
14	0	0	0	0	504	512	510	508	31	31	
15	0	0	0	0	502	511	505	513	31	31	
0	0	0	0	0	502	511	512	510	31	31	
1	0	0	0	0	504	513	514	510	31	31	
2	0	0	0	0	505	511	512	511	31	31	
3	0	0	0	0	506	512	509	512	31	31	
4	0	0	0	0	505	512	518	509	31	32	
5	0	0	0	0	504	513	519	505	31	32	
6	0	0	0	0	503	512	515	507	31	32	
7	0	0	0	0	503	511	506	512	31	32	
8	0	0	0	0	503	512	508	514	31	31	
9	0	0	0	0	504	512	508	510	31	31	
10	0	0	0	0	505	512	505	509	31	31	
11	0	0	0	0	503	513	505	508	31	31	
12	0	0	0	0	503	511	505	509	31	31	
13	0	0	0	0	504	513	508	509	31	31	
14	0	0	0	0	505	512	502	513	31	31	
15	0	0	0	0	507	513	500	510	31	31	
0	0	0	0	0	503	516	503	509	31	32	
1	0	0	0	0	500	515	497	510	31	31	
2	0	0	0	0	504	514	513	510	31	31	
3	0	0	0	0	505	512	511	509	31	31	
4	0	0	0	0	504	513	513	510	31	31	
5	0	0	0	0	501	512	525	511	31	31	
6	0	0	0	0	505	511	526	508	31	31	
7	0	0	0	0	504	512	515	510	31	31	
8	0	0	0	0	503	513	514	510	31	31	
9	0	0	0	0	503	512	508	509	31	31	
10	0	0	0	0	504	513	504	509	31	31	
11	0	0	0	0	503	513	502	510	31	31	
12	0	0	0	0	505	511	507	511	31	31	
13	0	0	0	0	503	512	508	511	31	31	
14	0	0	0	0	500	512	504	511	31	31	
15	0	0	0	0	501	512	506	512	31	31	
0	0	0	0	0	500	512	508	509	31	31	
1	0	0	0	0	503	511	504	508	31	31	
2	0	0	0	0	504	510	500	510	31	31	
3	0	0	0	0	503	512	510	512	31	31	
4	0	0	0	0	503	512	510	509	31	31	
5	0	0	0	0	503	509	507	512	31	31	
6	0	0	0	0	503	508	513	511	31	31	
7	0	0	0	0	504	510	516	511	31	31	
8	0	0	0	0	507	511	507	506	31	32	
9	0	0	0	0	504	511	507	511	31	31	
10	0	0	0	0	507	515	513	512	31	31	
11	0	0	0	0	504	516	510	512	31	32	
12	0	0	0	0	502	515	513	513	31	31	
13	0	0	0	0	502	515	509	508	31	31	
14	0	0	0	0	503	514	505	510	31	32	
15	0	0	0	0	502	512	507	510	31	31	
0	0	0	0	0	500	508	505	511	31	32	
1	0	0	0	0	501	511	505	511	31	31	
2	0	0	0	0	504	512	512	507	31	31	
3	0	0	0	0	504	511	517	506	31	31	
4	0	0	0	0	504	513	507	509	31	31	
5	0	0	0	0	504	513	499	511	31	31	
6	0	0	0	0	505	513	514	509	31	31	
7	0	0	0	0	508	512	515	512	31	31	
8	0	0	0	0	505	509	508	512	31	32	
9	0	0	0	0	505	510	513	509	31	31	
10	0	0	0	0	505	512	511	510	31	31	
11	0	0	0	0	504	513	505	509	31	31	
12	0	0	0	0	505	515	507	510	31	31	
13	0	0	0	0	505	514	511	508	31	31	
14	0	0	0	0	503	511	510	508	31	31	
15	0	0	0	0	504	512	511	512	31	31	
0	0	0	0	0	502	512	515	511	31	31	
1	0	0	0	0	505	515	513	510	31	32	
2	0	0	0	0	503	515	509	511	31	31	
3	0	0	0	0	503	517	505	513	31	31	
4	0	0	0	0	503	514	502	511	31	31	
5	0	0	0	0	505	516	510	511	31	32	
6	0	0	0	0	503	514	515	508	31	32	
7	0	0	0	0	504	513	524	509	31	31	
8	0	0	0	0	504	509	524	511	31	31	
9	0	0	0	0	502	506	504	511	31	31	
10	0	0	0	0	501	508	506	510	31	31	
11	0	0	0	0	502	506	499	506	31	32	
12	0	0	0	0	504	510	503	506	31	32	
13	0	0	0	0	504	509	503	508	31	31	
14	0	0	0	0	505	512	512	512	31	31	
15	0	0	0	0	504	511	511	512	31	31	
0	0	0	0	0	506	511	513	511	31	31	
1	0	0	0	0	507	514	505	510	31	32	
2	0	0	0	0	504	512	500	509	31	31	
3	0	0	0	0	503	514	504	509	31	31	
4	0	0	0	0	502	513	506	508	31	31	
5	0	0	0	0	502	515	514	511	31	31	
6	0	0	0	0	504	514	515	513	31	31	
7	0	0	0	0	503	514	515	511	31	31	
8	0	0	0	0	505	510	518	510	31	31	
9	0	0	0	0	504	511	523	513	31	31	
10	0	0	0	0	504	513	512	510	31	31	
11	0	0	0	0	503	513	509	510	31	31	
12	0	0	0	0	501	513	510	511	31	31	
13	0	0	0	0	504	512	507	511	31	31	
14	0	0	0	0	504	513	514	511	31	31	
15	0	0	0	0	503	515	506	511	31	31	
0	0	0	0	0	505	514	508	511	31	32	
1	0	0	0	0	503	514	505	509	31	31	
2	0	0	0	0	503	511	503	509	31	31	
3	0	0	0	0	503	510	504	509	31	31	
4	0	0	0	0	504	513	504	510	31	31	
5	0	0	0	0	504	514	513	510	31	32	
6	0	0	0	0	504	514	515	510	31	32	
7	0	0	0	0	504	513	512	511	31	31	
8	0	0	0	0	503	513	510	508	31	31	
9	0	0	0	0	505	511	511	511	31	31	
10	0	0	0	0	504	508	511	511	31	31	
11	0	0	0	0	502	507	503	509	31	31	
12	0	0	0	0	504	510	514	515	31	31	
13	0	0	0	0	503	511	511	513	31	31	
14	0	0	0	0	503	511	507	508	31	32	
15	0	0	0	0	502	510	511	506	31	31	
0	0	0	0	0	504	513	513	509	31	31	
1	0	0	0	0	505	513	500	510	31	31	
2	0	0	0	0	503	516	501	513	31	31	
3	0	0	0	0	502	515	501	512	31	31	
4	0	0	0	0	502	514	501	510	31	31	
5	0	0	0	0	506	515	507	505	31	32	
6	0	0	0	0	503	512	505	508	31	31	
7	0	0	0	0	503	512	512	510	31	32	
8	0	0	0	0	504	509	511	510	31	32	
9	0	0	0	0	505	510	521	512	31	31	
10	0	0	0	0	504	512	521	512	31	32	
11	0	0	0	0	504	512	515	510	31	31	
12	0	0	0	0	507	513	518	505	31	31	
13	0	0	0	0	504	513	515	511	31	31	
14	0	0	0	0	504	513	511	513	31	31	
15	0	0	0	0	504	512	506	511	31	32	
0	0	0	0	0	504	511	504	512	31	31	
1	0	0	0	0	504	511	516	512	31	32	
2	0	0	0	0	505	511	516	510	31	32	
3	0	0	0	0	504	514	507	511	31	32	
4	0	0	0	0	503	513	508	508	31	31	
5	0	0	0	0	502	512	506	510	31	31	
6	0	0	0	0	502	511	511	512	31	31	
7	0	0	0	0	503	512	515	510	31	31	
8	0	0	0	0	502	513	511	509	31	31	
9	0	0	0	0	503	514	507	507	31	31	
10	0	0	0	0	501	514	509	511	31	31	
11	0	0	0	0	503	513	507	512	31	32	
12	0	0	0	0	504	515	508	510	31	31	
13	0	0	0	0	503	516	513	512	31	31	
14	0	0	0	0	504	513	507	510	31	31	
15	0	0	0	0	505	511	504	508	31	32	
0	0	0	0	0	505	511	502	511	31	31	
1	0	0	0	0	504	511	516	511	31	31	
2	0	0	0	0	503	509	516	511	31	31	
3	0	0	0	0	503	510	515	508	31	31	
4	0	0	0	0	504	512	519	509	31	31	
5	0	0	0	0	504	510	505	511	31	31	
6	0	0	0	0	504	511	508	511	31	31	
7	0	0	0	0	504	510	511	508	31	31	
8	0	0	0	0	505	513	514	512	31	31	
9	0	0	0	0	502	513	503	510	31	31	
10	0	0	0	0	503	515	509	509	31	31	
11	0	0	0	0	503	515	509	511	31	31	
12	0	0	0	0	502	515	501	510	31	31	
13	0	0	0	0	502	513	503	510	31	31	
14	0	0	0	0	502	513	504	511	31	31	
15	0	0	0	0	502	511	504	510	31	32	
0	0	0	0	0	504	512	509	508	31	31	
1	0	0	0	0	504	510	502	509	31	31	
2	0	0	0	0	503	510	504	511	31	31	
3	0	0	0	0	502	509	507	511	31	31	
4	0	0	0	0	503	512	518	510	31	31	
5	0	0	0	0	501	511	513	508	31	31	
6	0	0	0	0	504	515	507	511	31	31	
7	0	0	0	0	502	513	510	512	31	32	
8	0	0	0	0	504	512	513	510	31	32	
9	0	0	0	0	505	513	517	508	31	32	
10	0	0	0	0	504	512	513	510	31	32	
11	0	0	0	0	504	511	518	509	31	32	
12	0	0	0	0	505	511	510	509	31	31	
13	0	0	0	0	508	513	505	510	31	31	
14	0	0	0	0	508	513	505	512	31	31	
15	0	0	0	0	505	514	499	510	31	31	
0	0	0	0	0	504	516	514	508	31	31	
1	0	0	0	0	502	515	511	509	31	31	
2	0	0	0	0	504	515	514	511	31	31	
3	0	0	0	0	505	515	508	511	31	31	
4	0	0	0	0	505	512	500	511	31	31	
5	0	0	0	0	504	513	501	510	31	31	
6	0	0	0	0	502	511	500	508	31	31	
7	0	0	0	0	502	509	510	509	31	31	
8	0	0	0	0	500	508	497	512	31	31	
9	0	0	0	0	499	508	505	510	31	31	
10	0	0	0	0	502	512	516	512	31	31	
11	0	0	0	0	500	511	507	510	31	31	
12	0	0	0	0	502	509	511	509	31	31	
13	0	0	0	0	503	510	519	509	31	31	
14	0	0	0	0	504	510	508	512	31	31	
15	0	0	0	0	505	509	516	513	31	31	
0	0	0	0	0	505	509	508	511	31	31	
1	0	0	0	0	504	513	513	509	31	32	
2	0	0	0	0	503	514	509	507	31	31	
3	0	0	0	0	504	515	511	509	31	31	
4	0	0	0	0	506	515	518	510	31	31	
5	0	0	0	0	505	515	505	511	31	31	
6	0	0	0	0	506	514	504	509	31	31	
7	0	0	0	0	504	511	510	511	31	31	
8	0	0	0	0	505	512	511	511	31	32	
9	0	0	0	0	505	513	511	511	31	31	
10	0	0	0	0	501	512	515	510	31	32	
11	0	0	0	0	503	512	514	510	31	31	
12	0	0	0	0	503	514	518	509	31	32	
13	0	0	0	0	504	515	520	511	31	31	
14	0	0	0	0	502	511	513	508	31	31	
15	0	0	0	0	499	509	507	507	31	31	
0	0	0	0	0	500	508	490	507	31	31	
1	0	0	0	0	501	512	493	512	31	31	
2	0	0	0	0	503	514	507	515	31	32	
3	0	0	0	0	503	515	506	512	31	31	
4	0	0	0	0	504	514	506	509	31	31	
5	0	0	0	0	505	515	513	512	31	31	
6	0	0	0	0	505	516	512	509	31	31	
7	0	0	0	0	504	515	505	509	31	31	
8	0	0	0	0	504	511	512	508	31	31	
9	0	0	0	0	505	510	508	509	31	31	
10	0	0	0	0	505	507	507	508	31	31	
11	0	0	0	0	504	512	511	510	31	31	
12	0	0	0	0	505	511	518	508	31	31	
13	0	0	0	0	506	511	515	510	31	31	
14	0	0	0	0	502	512	513	509	31	31	
15	0	0	0	0	500	511	518	511	31	31	
0	0	0	0	0	502	512	516	509	31	32	
1	0	0	0	0	501	512	520	512	31	31	
2	0	0	0	0	502	511	508	510	31	31	
3	0	0	0	0	503	513	498	511	31	31	
4	0	0	0	0	504	513	503	511	31	31	
5	0	0	0	0	503	514	504	512	31	31	
6	0	0	0	0	502	516	509	511	31	31	
7	0	0	0	0	503	516	507	512	31	31	
8	0	0	0	0	505	519	502	510	31	32	
9	0	0	0	0	504	517	512	510	31	31	
10	0	0	0	0	505	515	506	510	31	31	
11	0	0	0	0	507	512	508	510	31	31	
12	0	0	0	0	506	510	512	509	31	31	
13	0	0	0	0	505	504	514	509	31	32	
14	0	0	0	0	505	506	516	512	31	32	
15	0	0	0	0	503	509	521	510	31	31	
0	0	0	0	0	502	510	512	512	31	31	
1	0	0	0	0	502	518	512	509	31	32	
2	0	0	0	0	504	514	507	508	31	31	
3	0	0	0	0	503	512	518	510	31	31	
4	0	0	0	0	504	513	514	510	31	31	
5	0	0	0	0	504	512	504	507	31	31	
6	0	0	0	0	504	508	510	508	31	31	
7	0	0	0	0	502	504	509	511	31	31	
8	0	0	0	0	502	507	506	509	31	31	
9	0	0	0	0	502	509	506	509	31	31	
10	0	0	0	0	505	513	500	510	31	31	
11	0	0	0	0	503	516	513	511	31	31	
12	0	0	0	0	505	517	513	511	31	31	
13	0	0	0	0	505	518	519	512	31	31	
14	0	0	0	0	504	515	517	512	31	31	
15	0	0	0	0	503	515	509	511	31	31	
0	0	0	0	0	506	516	504	513	31	32	
1	0	0	0	0	502	514	504	511	31	32	
2	0	0	0	0	502	513	507	509	31	32	
3	0	0	0	0	504	510	498	509	31	32	
4	0	0	0	0	504	512	509	511	31	32	
5	0	0	0	0	504	512	507	510	31	32	
6	0	0	0	0	503	515	503	508	31	31	
7	0	0	0	0	501	515	503	511	31	31	
8	0	0	0	0	502	510	513	511	31	31	
9	0	0	0	0	504	511	515	510	31	31	
10	0	0	0	0	505	510	512	511	31	31	
11	0	0	0	0	505	508	505	511	31	31	
12	0	0	0	0	507	510	507	510	31	32	
13	0	0	0	0	505	511	508	511	31	31	
14	0	0	0	0	503	511	517	511	31	31	
15	0	0	0	0	503	513	515	511	31	31	
0	0	0	0	0	502	509	511	511	31	31	
1	0	0	0	0	503	511	508	507	31	31	
2	0	0	0	0	505	512	508	508	31	31	
3	0	0	0	0	504	512	504	509	31	31	
4	0	0	0	0	501	513	504	508	31	31	
5	0	0	0	0	500	515	504	510	31	31	
6	0	0	0	0	501	514	511	510	31	31	
7	0	0	0	0	502	515	515	508	31	31	
8	0	0	0	0	504	512	516	509	31	31	
9	0	0	0	0	504	511	511	508	31	32	
10	0	0	0	0	508	511	507	508	31	32	
11	0	0	0	0	509	510	507	510	31	31	
12	0	0	0	0	507	513	506	511	31	32	
13	0	0	0	0	507	515	516	512	31	31	
14	0	0	0	0	504	519	517	511	31	31	
15	0	0	0	0	504	515	515	510	31	31	
0	0	0	0	0	502	514	508	510	31	31	
1	0	0	0	0	503	513	504	511	31	31	
2	0	0	0	0	502	511	512	509	31	31	
3	0	0	0	0	502	509	521	513	31	31	
4	0	0	0	0	502	509	510	511	31	31	
5	0	0	0	0	503	512	505	512	31	31	
6	0	0	0	0	504	514	512	511	31	31	
7	0	0	0	0	503	514	508	510	31	31	
8	0	0	0	0	504	515	505	509	31	31	
9	0	0	0	0	501	513	501	509	31	31	
10	0	0	0	0	502	511	501	508	31	32	
11	0	0	0	0	503	511	501	511	31	31	
12	0	0	0	0	499	510	501	510	31	31	
13	0	0	0	0	503	510	507	510	31	31	
14	0	0	0	0	503	511	505	507	31	31	
15	0	0	0	0	502	512	517	509	31	31	
0	0	0	0	0	505	509	520	511	31	32	
1	0	0	0	0	507	511	518	509	31	32	
2	0	0	0	0	505	512	513	512	31	31	
3	0	0	0	0	505	510	512	511	31	32	
4	0	0	0	0	505	513	507	511	31	31	
5	0	0	0	0	504	513	508	509	31	32	
6	0	0	0	0	507	513	519	512	31	32	
7	0	0	0	0	503	509	504	510	31	31	
8	0	0	0	0	504	508	512	508	31	31	
9	0	0	0	0	503	507	516	511	31	31	
10	0	0	0	0	505	506	512	509	31	32	
11	0	0	0	0	507	508	510	510	31	31	
12	0	0	0	0	503	511	515	509	31	31	
13	0	0	0	0	502	512	510	512	31	31	
14	0	0	0	0	502	513	508	511	31	31	
15	0	0	0	0	504	514	510	510	31	31	
0	0	0	0	0	503	513	509	511	31	31	
1	0	0	0	0	502	514	507	509	31	31	
2	0	0	0	0	502	512	502	508	31	31	
3	0	0	0	0	500	511	499	510	31	31	
4	0	0	0	0	500	511	500	511	31	31	
5	0	0	0	0	502	515	503	512	31	31	
6	0	0	0	0	502	518	511	511	31	31	
7	0	0	0	0	501	519	519	509	31	31	
8	0	0	0	0	504	518	520	510	31	31	
9	0	0	0	0	504	518	522	510	31	31	
10	0	0	0	0	504	518	507	513	31	31	
11	0	0	0	0	502	515	505	513	31	31	
12	0	0	0	0	504	512	504	512	31	31	
13	0	0	0	0	505	513	505	509	31	31	
14	0	0	0	0	506	515	506	508	31	31	
15	0	0	0	0	505	511	511	512	31	32	
0	0	0	0	0	507	508	515	509	31	31	
1	0	0	0	0	505	509	506	509	31	32	
2	0	0	0	0	504	511	511	512	31	32	
3	0	0	0	0	502	506	508	510	31	31	
4	0	0	0	0	502	508	508	509	31	31	
5	0	0	0	0	502	511	502	510	31	31	
6	0	0	0	0	502	517	508	509	31	31	
7	0	0	0	0	502	518	511	510	31	31	
8	0	0	0	0	503	515	509	511	31	32	
9	0	0	0	0	503	515	517	510	31	32	
10	0	0	0	0	503	510	515	512	31	32	
11	0	0	0	0	504	508	515	508	31	31	
12	0	0	0	0	504	512	510	510	31	31	
13	0	0	0	0	502	513	504	512	31	31	
14	0	0	0	0	503	514	513	510	31	31	
15	0	0	0	0	504	515	515	513	31	31	
0	0	0	0	0	503	511	510	510	31	31	
1	0	0	0	0	505	509	509	505	31	31	
2	0	0	0	0	503	508	507	510	31	32	
3	0	0	0	0	507	507	512	509	31	31	
4	0	0	0	0	506	509	509	510	31	31	
5	0	0	0	0	505	508	496	508	31	32	
6	0	0	0	0	505	502	506	511	31	32	
7	0	0	0	0	504	504	508	512	31	31	
8	0	0	0	0	505	513	503	510	31	32	
9	0	0	0	0	505	518	509	508	31	31	
10	0	0	0	0	505	519	507	510	31	31	
11	0	0	0	0	508	522	513	511	31	31	
12	0	0	0	0	504	520	507	510	31	31	
13	0	0	0	0	502	516	509	511	31	31	
14	0	0	0	0	502	513	508	510	31	31	
15	0	0	0	0	501	513	503	508	31	31	
0	0	0	0	0	502	515	507	509	31	31	
1	0	0	0	0	502	514	507	510	31	32	
2	0	0	0	0	501	513	508	511	31	31	
3	0	0	0	0	502	513	513	510	31	31	
4	0	0	0	0	501	511	511	511	31	31	
5	0	0	0	0	502	510	512	513	31	31	
6	0	0	0	0	501	509	503	513	31	31	
7	0	0	0	0	505	508	511	513	31	31	
8	0	0	0	0	504	511	516	504	31	31	
9	0	0	0	0	502	512	508	507	31	31	
10	0	0	0	0	504	514	506	510	31	31	
11	0	0	0	0	505	512	508	510	31	32	
12	0	0	0	0	505	511	513	508	31	32	
13	0	0	0	0	501	512	508	509	31	31	
14	0	0	0	0	500	513	507	510	31	31	
15	0	0	0	0	499	513	505	512	31	31	
0	0	0	0	0	500	511	508	513	31	31	
1	0	0	0	0	505	510	512	512	31	32	
2	0	0	0	0	505	511	508	511	31	31	
3	0	0	0	0	505	511	516	511	31	31	
4	0	0	0	0	507	509	519	510	31	31	
5	0	0	0	0	507	510	515	509	31	31	
6	0	0	0	0	507	507	511	510	31	31	
7	0	0	0	0	507	504	516	511	31	32	
8	0	0	0	0	504	510	516	511	31	32	
9	0	0	0	0	501	515	515	510	31	31	
10	0	0	0	0	501	520	510	509	31	31	
11	0	0	0	0	504	524	504	508	31	31	
12	0	0	0	0	503	525	501	511	31	32	
13	0	0	0	0	503	516	500	509	31	31	
